clientid,maid,device_type,sha1_hashed_email,collection_timestamp,ip_address,source_id
C00001435,61243AT1-21MP-R3Q9-85VR-0QHPRFMT4Q4O,ios,839fa468d84392fc07ec28371e9a4fd84cfbb622,1544744011000,47.979.19.307,17
C00001438,Y1JSW4K7-S30A-867K-OK8Y-PS0U7508U15D,ios,b2ec955def760a565a0f8a56c4e084d69d84573b,1536276811000,51.382.28.856,7
C00001439,dwcj3v7p-zv81-i825-7m50-3z1mzfxg6jc2,android,55adc3070c569f73dea726e16fe067e24605a56d,1545435211000,82.724.71.907,7
C00001440,2gunpp42-e62e-rs16-5sfo-o16l3z41t1va,android,ca5340372dc3c80a39add40b7af373ca28f0718a,1524180811000,81.053.24.835,8
C00001441,8105J612-5VZF-473S-XH3L-JHZYNHY5V869,ios,b25cc3bf503842901eebfe70d8a567f0e2f50317,1522366411000,94.948.84.581,1
C00001442,45Q2YJH6-XXS8-VG70-4W21-7X1SXYRP8KL8,ios,b1cf4ecaf6bb64157fc473b5cc6a12b2bac054a7,1586043211000,34.644.43.980,8
C00001443,8K79N5T4-T2Q6-SO11-926A-AFG76Q8TE1XC,ios,9d97fc5d4da2b4b29006883d9672109a72334f48,1535412811000,86.782.67.097,8
C00001444,LP1YD8WO-9346-85O0-3O63-414V843V4I6N,ios,3616b55b9a04400a6eaea5ff8156bcf1ca2713c1,1527118411000,92.574.42.926,12
C00001445,TCS9ZG9C-KK1W-AE14-ZRVG-18ZAN40WWY47,ios,62cc71156a829ae2c5fd71d69590f43ef452fbbd,1566344011000,87.903.12.782,2
C00001446,49xe04d1-8541-xbk8-72r4-4173o263t95h,android,eaf1dba454f6a62908d90d51129b897d8abf1242,1575243211000,87.160.76.422,3
C00001447,VLV2HQ9R-CTS0-LG04-9XAN-86DK487T1144,ios,b3ea603da7c8b5cc85a2c6d066277337b666ff50,1567380811000,87.759.80.711,6
C00001448,lsj987w2-2o5h-sp78-6g5w-ff00qxf9k41q,android,8b35dcb3f8b354aa9241317c4b68a84655cbceac,1569195211000,38.355.55.103,7
C00001449,JK23OF8K-KHGJ-CTME-EV2I-45E23CBI83I8,ios,d519ff9cfd2465365b766460fcfba0f75395d2fb,1547854411000,54.386.57.492,10
C00001450,2Z2PZP2Z-IFYC-F5T3-AM1W-1R0Q36S65484,ios,4b09552f4a4f8c4318fa6c58c4a6a46b47e8c66c,1598916811000,81.475.11.017,4
C00001452,J381M445-03MQ-ECJN-946J-JB7CF46067P1,ios,05776c6450f680336384ef41c8f48b0616efc297,1568590411000,19.866.60.782,12
C00001453,NZSL07PE-D9M4-6205-607K-TFDTV692712E,ios,d420584248e14f46b8016fa7a76c4c48bcb6251d,1558740811000,72.043.17.884,2
C00001454,96669u8h-hc0a-r46p-94h0-q36xy24slgm4,android,496a6deb5aac722ecb6d5157ba3c23ed868514ce,1532043211000,95.861.16.306,6
C00001455,Y982O817-Q6J0-A0K5-2X5F-70OEJ353HL2M,ios,15648722c9d0abea38db64be7d6acde4d7597b69,1537918411000,67.820.92.159,10
C00001456,r594s428-ergi-9j84-e47l-5qe025t9fqcc,android,b72f31e64e7a1c8a91ef7a902302119ee812c952,1604705611000,16.142.53.402,6
C00001457,9O52R77Y-FLSI-32ZL-0332-957C109ALH3S,ios,06b967d6064a1ff3412e83ca2f0032f20f675a31,1604792011000,17.205.73.810,9
C00001458,0Y82X8IG-74A2-K44Q-73Q9-GG4K42QC3Y1Z,ios,029e7b5a0d4c3e67b59c438f472e6b81635ba483,1599953611000,39.272.07.956,9
C00001459,22J13G4Q-AV95-SWFO-35Q0-GDTQ17Y1UBW8,ios,8772abc5729c2217287f74180cea5ab56030c219,1527118411000,25.022.52.890,3
C00001460,K99QGVY2-JDBX-G7U1-TSE9-21U34A59K48C,ios,768df516fe9f98bb5b91b7bbac75b19c85a4c14c,1565825611000,36.749.22.212,9
C00001461,SFO9O3Q2-1535-3187-J959-P81KW5G94P15,ios,5c30a6c0e437fb888510873421dd29ecc7a4acf1,1548977611000,86.545.11.189,3
C00001462,cb1pho27-0708-2lb6-ka5b-wp1t1k24o1b7,android,2d48f883c73297908740f35ddf74efcfe8b76514,1576193611000,81.720.27.477,5
C00001463,1H596GKR-H8Q2-5X77-E06J-2I32W1PBVX8P,ios,d9d5174106f67f7e681047f5665ec8f36108a74d,1586216011000,60.319.57.222,12
C00001464,h7716tnz-1svm-1ls5-f680-72tz38njchqc,android,81d6389a392b76d7745d7c4e31cba9ffb93dde06,1562024011000,83.576.97.485,8
C00001465,C15G4874-QNU7-QUKO-25TW-76622W0D54YE,ios,5c2f47b8f97810535e03a5cde51f6719d6399fbc,1600990411000,18.172.74.408,9
C00001466,1c0b0hxy-1r1h-xosq-wtn9-oqvbvo4gfe7k,android,1a0b04174af03293292e6527a63947dd5bbc5991,1568158411000,22.157.84.681,10
C00001467,7237z4i1-18hy-9h8d-aeij-qw4q7g383owi,android,c77f6e61d6262e58a7cc82f17644f1cad69547d1,1519860811000,82.010.70.659,17
C00001468,1894gtxc-4c06-mwa5-1105-75m5ubs745bn,android,3df3178f0a8d75961226f659461c99fb84582ffd,1533771211000,49.805.68.606,14
C00001469,D2L6ERXJ-7110-GVO9-4688-8I34A6IN13WQ,ios,b18a9badec0568c4e1d37c3635db902fe24dfd2e,1565825611000,24.189.12.327,2
C00001470,s25395gk-171k-qshf-4l35-3i0k6dpbo005,android,f1f771fb926c627bf606a8f7be1136601eab2a85,1529105611000,53.272.05.933,9
C00001471,n8sqz214-94ot-975m-c6xg-c6zza7ey8155,android,e5017413bd6ce5d69f35f46fc16d514353bdf206,1599867211000,72.244.03.688,16
C00001472,84R48EO1-3UO1-0V9R-X85D-HYBM1M268177,ios,d1c7b52bc990433a1630353004120676bee98d20,1601854411000,73.112.69.022,8
C00001473,c6b2c612-z4ac-thd9-8twu-y73758u9l5db,android,cd4a74e16ddb64dbe114366b179aa0f6606dd2d7,1586561611000,26.213.25.875,7
C00001474,230XO3ZJ-DWV8-1T25-959S-5E8R66CPZ15M,ios,6019d7c87fedb51420a684465825c4b261213a19,1579217611000,36.061.54.692,11
C00001475,HU9SO03L-OB0S-RV6O-4395-A5498URY78XA,ios,00210311c91d193db4b915b2f4486515a41135a7,1602632011000,90.416.16.638,15
C00001476,16tvs087-0wxz-86wk-05bz-p7na92345h2z,android,11dd0be8e4775a34279dea3c1b0cd07518c70a22,1570836811000,31.455.81.367,16
C00001478,Y68123U1-YTB7-71L1-9093-JW89605OC454,ios,b1d2a9158791ad56d5f1571ad70be2f388005805,1589672011000,40.499.98.459,11
C00001479,k09z1368-5776-2633-v18b-uij55js4yd2e,android,30befedd40bf82efb18ff1acbfcb7051a28589e0,1519860811000,39.093.88.828,8
C00001480,qzou062t-6498-f2sx-ixuh-u3p6ov3kqic0,android,e70f6c72abec7c9c062f77af7567b7e2d80dd86a,1561246411000,65.661.41.655,9
C00001481,tuxeqiq6-3p5w-25e9-j659-81q6js5ka8d7,android,6d40a49a804d55635aceeb35d3a1bf3d13864937,1597534411000,83.082.15.998,12
C00001482,e29bf212-8j5z-1973-s9cw-658i243w8y2e,android,fa136e74540b1678385b50ed999dc7807930fd23,1600731211000,69.987.92.621,9
C00001483,pt74w7xp-tpr7-3bdo-6q79-u51gtt0o8461,android,caed34c93be74ebc68f741fdc801ede0bd1768f2,1585784011000,20.780.58.257,6
C00001484,WYBX4D62-4313-4006-0X8K-OA864K6M4HR5,ios,8d356b1a29e58e12134ba3409789e432a4e967b0,1571009611000,25.059.89.741,15
C00001485,3P157N74-53HQ-432O-89E6-3FTP7M2K9PHA,ios,6c9d44a358c3cf203745dbc67c5321768b80da3f,1585697611000,51.308.45.074,17
C00001486,5y2yv7n0-0c34-5c1g-b29g-0z80z6678k61,android,d0aa763f7e4c8a1ae7a524e2a3378a10481cd72d,1525649611000,74.660.59.142,9
C00001487,9N85I48X-6C1I-YLC5-74FP-3867WB31S91N,ios,252f4b46d94057a31a07bed82ed129c9bb3274f2,1564702411000,96.563.99.637,14
C00001488,Z43XP98G-D422-AX24-GCQ6-ZZ99P19753O9,ios,e2e434b776ea0b5012ab4c245542f4c2a77d87ca,1534462411000,15.250.15.484,14
C00001489,1S8WC066-2J4C-69R0-IAK1-G27UK3183S39,ios,a85adfbe7f14609e95942e746a63bd35c9227f86,1579390411000,13.107.84.580,14
C00001490,h7574jk3-13fn-yfi3-05yv-q8o2491j5x41,android,74aae9581a05e4e66832082ca1f679cf5c2c0b35,1566862411000,80.779.66.741,15
C00001491,3m30s214-373s-04mc-2m68-216md414xm71,android,0e3660882ba4140951a07cc43e1de112f8e692a8,1605051211000,51.880.06.490,16
C00001492,5FE5J16U-Q2HE-A30E-2618-J0JM686DK31M,ios,31c64f38eb33c4293d2c2a97a0b2abd58a38cec6,1552952011000,39.770.44.816,10
C00001493,e0l02j7u-7o85-2ldm-yp7t-62dgp8r3413j,android,92cd3020cdd54b59450f80964e3c3206265ed2c6,1552606411000,41.561.52.556,12
C00001494,yh94f3g9-lv5y-a295-443k-22qb389lxt6m,android,4226aa80f9987e809c7f05b1a054e2c90814ea53,1521934411000,15.167.93.143,17
C00001495,5c3273em-0fp1-39ot-ho6e-nbya7ylplku5,android,47534429baa4de99570fd23b2c72e868925bb9f3,1544916811000,30.666.23.740,3
C00001496,33u7b0r7-yhnj-5140-5prg-yt54ma4r56r9,android,7f3397deaa2679fc8b08c92f7bbe1964a2f1a24a,1596843211000,13.429.11.457,14
C00001497,974115F4-E453-2V8I-Z927-IO7W00T8556S,ios,8c664f469ecd4c91c7e173cba63fce8a6a893214,1550100811000,77.369.64.585,8
C00001498,51792lo9-n3z4-3677-7ci7-it9745203n4u,android,3c04c68d0d580c4417b37fccd307959330c4a60c,1523662411000,24.437.40.177,12
C00001499,F330RXJ9-C239-I1GB-8NVN-K2033M4LDO87,ios,a005c7718af182e95eefbf97024d3037ff94a25a,1587771211000,37.245.08.407,16
C00001500,29383I06-9RZ0-WV69-5020-9WS0S890IS4Y,ios,9c6cb4259fc3332a50de913e91be50203f45ae76,1602891211000,16.075.08.722,8
C00001501,2F028NH9-THCB-5E5A-RN14-6WH57937AN8R,ios,22eea8fdadbab957c7911d715c8353e0eba8e6d4,1546385611000,19.685.20.346,6
C00001502,v572r7v3-3q91-ej3n-v8b9-f6nnbsa0wqll,android,ec8a4adfb30dd0197557a0bf9a4a8c2b8f7bba6c,1598916811000,13.520.79.122,3
C00001503,F2SP2T4A-9O79-XJ4Z-3Q38-HHOO28QUY155,ios,1980133dcb9fc606db0cc8a13bd201a3beefa6a3,1527204811000,35.211.78.104,15
C00001504,612286HG-X540-SJKW-B9V8-PKS3PC92N1Q2,ios,2a5f8de1a87a616dfa48fdc657b9f5e270cab066,1541115211000,72.848.41.023,16
C00001505,W6Z7YXON-5S70-IR2D-0NLS-1ZL9K6D05862,ios,7354913be94b60d39787dac15d6908a9111f539b,1533080011000,55.232.39.701,11
C00001506,i4q00oy4-2xzn-hrwo-3b65-uadsi5dbe14q,android,588350842bf1f561de10bfcaa73680ccd503eaa1,1533771211000,42.482.88.140,7
C00001507,ev66nge1-9rj6-4r3z-0r97-8y580q41sk1k,android,e1d57acdb4cba78ae0007f5ab805fa8245300541,1564788811000,49.413.24.820,5
C00001508,H4MGAQ80-79S6-5AMH-28V2-KU973O9424G1,ios,992630c8944ef7bea5e0a4afa4e8ba9c2a6a4dab,1565480011000,83.115.44.285,16
C00001509,6l4qb248-w8eh-5f5o-kext-6j5v17je9017,android,d7bcbc694e93649130397ca15c0ee30a9bada266,1526427211000,33.711.17.174,3
C00001510,p7g176ml-u6qo-9m3j-wu6p-i18te634o7a5,android,a5e2a1af9846d76e584a2b5249611179d2bde419,1532993611000,69.275.87.526,2
C00001511,6b19sio2-50hg-590d-suoj-7014p1azc6y0,android,88c57ffd33faaed4dbb4b87cc1087a46ac6153b7,1563924811000,40.119.61.510,16
C00001512,20Q5H62J-85I4-Y8H8-39Q1-W0B8HXK097O1,ios,27f3682b9477341144bce12d96f47c749302a665,1574206411000,13.122.47.470,9
C00001513,TFL06LXO-Z28G-0EM7-H4O7-E0165QNA22HA,ios,6995c6cdc908f1dbd2b82fde45bf7703beb3ccb7,1602200011000,74.795.46.769,11
C00001514,7NTG5C6N-1QJ1-5XU9-JMWG-J1YX83G57973,ios,238ee62989d691c92d1bf08ee9012b09eca1acb2,1569886411000,29.606.61.679,4
C00001516,658INX5V-SSFX-22SE-37X9-V2KFA5886A91,ios,335dcdcb4da1101cda22f66e6f008eec93fc353c,1546299211000,61.059.93.657,8
C00001517,05c9k0gg-9whh-0wij-v8c8-19a3841v4j96,android,1989dcbefa1567a92a5f085b0aa7cce53ad8b50f,1540424011000,14.843.51.180,16
C00001518,DFDY4528-4856-7D2P-10K1-P6DAOKDQW195,ios,a0ffaffa9cce8c8b5c5e7ebd355634544d72e414,1562801611000,35.469.99.989,12
C00001519,1jlga2y6-4fy9-8nr3-om8e-22a81ogs37y8,android,bc616e5671478f81b85ced2efdb500bba8f06ba9,1575329611000,20.998.63.260,10
C00001520,6g2p6sy8-0n69-o6jn-5s6x-j60agk8rx18v,android,d6d67ec0f021c14cc223230ae69f7a5e87e11ef0,1594769611000,74.036.11.470,1
C00001521,n5989ghz-kh41-8109-tr80-12x7y6rju6h9,android,c46ea410752a4e03343116db2079f4f1198b0042,1560900811000,23.244.77.781,13
C00001522,z6g298k4-rf17-2sbo-7xr9-qqdblf73mjlc,android,845ef0245257af9e76ed876191eb9c31b5c5ee0e,1604532811000,25.016.94.371,5
C00001523,1943BWD2-CBDA-3E77-JQBA-NC6QQ7O1D98T,ios,c357657f3da27b300e9bb5bff3f6eb35a86eefd3,1537572811000,64.725.43.308,3
C00001524,LT94PWHT-S5EH-5FDJ-3CYR-3BW33BI05MAO,ios,9cc023ae156905ae2cb917418fa55296767f4f6b,1532648011000,71.135.29.978,12
C00001525,F0M00442-JNVX-N046-P79G-DO8L751824GT,ios,b8fd13d7027fe733680d54b14524408987074c96,1573169611000,99.738.08.038,4
C00001526,06c3q7kq-2n7n-81g3-1px0-b7cu5e59n50a,android,1e206c515953bd0e201713e5d2e3ebf523d032f6,1591140811000,60.187.72.234,13
C00001527,95th2p3t-5ate-wp74-oj3c-v863njl456v6,android,51a65d84c4ea120414ae802103e5678faa7d1c7c,1575761611000,25.063.68.779,5
C00001528,937pphqo-y499-u6ts-1xz1-lg88011jy083,android,f52c435be8f57dc87429d4763379e77c247402a2,1581118411000,84.837.04.286,3
C00001529,5UVHHLJ9-D289-5490-1X1T-V5TSQ7272RDP,ios,504a99aad8d7d5d7f9cc3816c2b5bee3acdf29c9,1604792011000,70.208.09.164,7
C00001530,p64rw4md-9sar-dko4-ys6n-7z1lu4qz2881,android,04205f936d8a5a97650b15f7a026c46c519ef374,1537832011000,76.230.65.910,7
C00001531,75h952wx-1j4p-0eu2-j309-a5689356380l,android,e5a63d9a3130f6cba348183fda69bc912fe2f93f,1520292811000,52.289.77.329,5
C00001532,tzh51u68-jm56-54cf-2hz5-g9jd33358i13,android,77ff31fd2f8b1404ea3e660f5011c7fe0c1fa464,1547336011000,52.984.65.999,15
C00001533,WYTZ9C74-6P99-219O-L12Z-TK9IL37PF46F,ios,058d2317569838ce92d9ae0d6874ed2227af02c4,1560987211000,90.120.35.155,9
C00001534,lh6043u2-34h1-48p2-xn93-l3cf4w4d2p82,android,595c4c1ae243feea1ed89b8c6e8a0e6e0aa1a6a8,1578008011000,96.195.76.177,10
C00001535,0v38t452-za5d-7l17-99r0-e4qp603k7280,android,ee1ba5d9756543ec0a0fc22f9c6fcb14f7d262ce,1567467211000,54.776.28.473,3
C00001536,M53F8RX8-N451-2V0H-B2BU-4WH6TH2ZK1D1,ios,204097bdd6e7e23ab8d76538bcd068ae60a0f789,1527377611000,26.124.92.907,12
C00001537,55c5e5mw-jcjz-r1h8-znp5-239z0702m11c,android,ed164386e8a225f7c1b1cf0c5df502037e2025ad,1574033611000,82.683.20.176,14
C00001539,W87106Z3-1OV5-DQNZ-8RP7-20XYAD9H0L24,ios,2beaad77f62160a8b51b180229786796afb1c772,1553729611000,24.916.75.733,7
C00001540,748690m8-hizh-831n-pmkb-371p7k7mh2t0,android,8acdb6a0a40efacb7b05f6c36fd3d437eccb12fd,1558568011000,31.760.48.272,9
C00001541,BGTN4UKC-UGQF-JN18-NK8Z-AENF68Z3IJ5Q,ios,729912e5021442f8bfb082116a6dc5f2c5c6dbf9,1555544011000,95.188.97.535,6
C00001542,3AS175CO-A0U1-5V28-X6XV-FW7XLB70JJMP,ios,c37e5386734f5951183686bd59211dddf70c45d5,1591745611000,38.194.61.472,12
C00001543,SQMD36V1-5082-6AG7-93IN-1UVHE3T5Q4Y8,ios,6487a8e9520633480c27862fe9fbed7b4b436318,1600385611000,71.533.12.726,5
C00001546,0M4UUZ7T-Y51I-GX1Q-9MA3-R4ULT48K7Y7K,ios,eaafde3680bdec986fdaf729e704f0e389f69fd9,1597793611000,61.968.71.591,4
C00001547,B3S8BQ12-EDU6-Y37Y-23MA-XPC71XTV8AQP,ios,72650bb131b01d58c3746310f72036df01a7e313,1599348811000,68.798.04.329,9
C00001548,7FMMTCG5-GBE1-H2B6-9UM0-C29M8S0YTK3U,ios,79dac2c8b9130b5163c19ff14cc3aa3411a6b9e2,1524094411000,99.674.97.889,10
C00001549,610u4844-2521-9www-g5j9-v7w5b32n3onw,android,1d584e6a8d1d46388d49fb2ba8b705b8e2304b62,1533598411000,32.782.75.266,12
C00001550,rzxm1o3b-c4jh-79m3-l7d3-r2tf97gc4qr0,android,f1221629af2f769f5591bcd179df81861fc8abe3,1540856011000,76.640.24.630,9
C00001554,EV1S1F31-ZKJW-E04V-U36P-28T79813HQOM,ios,7c4100e0d968e0bd0534295d04832babc81ea234,1558481611000,77.626.40.703,14
C00001555,26ki475r-az61-d4c8-b0o1-ipcn8uk67yp6,android,cf3de46ba508f7b05b4099fc415aed32692f908c,1595979211000,43.199.11.985,10
C00001556,eg10sw6m-1u60-imop-x44g-ydzogw47gv1q,android,154ee2defe96ae1f36a63fc1656cad0864e90133,1541547211000,42.055.17.679,17
C00001557,8Z2Y264K-1HOW-4DD9-K83D-08YIOK38EL3G,ios,8676feeebe262269f0ed9dd0fa90c19ea29bc063,1562283211000,11.817.01.486,9
C00001558,u5k70tr1-7v78-2c48-w3ow-utf3mt04l1r2,android,ca1acf024ff30f3920a3baa549d6c7f2c396fe4e,1521502411000,55.960.21.486,17
C00001559,syb9hisy-76b0-378k-rn34-7ic41z6e0uvc,android,4032562f0ba9c142060f5ff8ea597c7844f77749,1521156811000,87.604.35.884,16
C00001561,NS0BU623-628C-826W-F37V-35KOSF16IQJC,ios,49c94104834dfba1bb4ea9246f459568dd61151f,1573428811000,40.428.23.222,10
C00001562,XLDOS4SH-L1LZ-8DTA-3J42-43K3MIG87AXQ,ios,86af83a9ec0058d025e6a3e44ca74bd15a995fb3,1582587211000,64.638.60.807,12
C00001563,E83N817P-00U0-ML07-8DD5-OB967KF06DHW,ios,4fa7c10a4f87d0556062c88875c207b4dd13f601,1595374411000,95.498.46.052,9
C00001564,9XS7S623-9RI9-RX5U-4501-8JG00WNNL8O8,ios,f4b3694ce0c94b39b837626982528afce9bfea43,1543275211000,99.188.41.735,5
C00001565,OR3H3J00-M5NU-REH7-SSPJ-I2W6597KX28O,ios,5494875e4246882ccd2f6febda0dd23f6e07ffc5,1546904011000,67.126.56.049,4
C00001566,oqt7v8pa-0db3-n31k-8r3t-5v2y4h1w5jak,android,69398971630db9e58a8051f22647e35c2bd118b2,1563665611000,19.828.07.932,10
C00001567,782DH13D-5S43-4D02-08EP-D158ULKS4623,ios,12c78a131e1cd4eb608ae4097c93e94accfdc7d8,1529278411000,31.001.08.099,3
C00001568,68BJ97LH-8F65-VN01-3UQG-6QE81GKVC677,ios,fa879f117061663b777c75f228ec64ce52d789ab,1536190411000,36.740.71.126,15
C00001569,N1QC314J-LLWX-0X6U-3QG6-KAAD3970FZG0,ios,dcbf59ea99727cc1311a925eebb380943b9ea7e8,1604532811000,37.571.41.213,11
C00001570,G775J571-ZPUJ-CF8N-2XSS-E21DR829N937,ios,968a80aa00c1872eb1dd90699dea3d3a6249fc50,1531524811000,84.444.86.165,4
C00001571,L5E1Z863-A1J0-3274-3F3G-3VA2EQ8NU77R,ios,2c12fb0e87a4b914ebfc84a9a5dbd929078567e4,1548804811000,15.480.87.106,16
C00001572,I6EO1516-3S57-3FK5-XZPS-0I1535X2QOPX,ios,17d7ea5b0f32b4674392390633ca6a914c4d8cce,1550187211000,95.106.36.427,16
C00001574,3je5021l-4egd-8oxj-qj6s-8952em5u96j9,android,30bd40f75168efcdfc94fbcc2c94b86f3808aebb,1590708811000,17.867.26.211,6
C00001575,FQ9SLKU2-GGA2-9L37-D252-WM686I525QYZ,ios,fcbe94ec470708372fa5e717a07445c520ad5556,1572651211000,44.527.75.173,14
C00001576,OQL73933-KATA-OI2J-TVJ6-7M5OV1L4QU3J,ios,c10def174f6fc3093237efd77084abc17b705804,1593992011000,13.411.23.778,8
C00001577,3W4UU4QQ-P374-1876-6VH1-T0WRR5HMPT4T,ios,141e34bb9898d884f3db901a4f314b29612ba7c6,1565480011000,36.457.87.762,4
C00001578,xvm0z5z0-163h-6x60-z0b2-n8aj60j4511g,android,ae6a1051e27eb3b37dc39348d23f40f9201aaa27,1586388811000,25.860.84.153,6
C00001579,35G490PL-P1U8-4U95-3ZUX-3F062XT80QE1,ios,6a1dc1edfebc11c2dd0f0bd949961bbb778fb921,1552520011000,11.608.16.999,7
C00001580,MDN80T70-C47Y-8HKD-W25I-385R04NJ048K,ios,755be435c6ef82c8e49693adbd56c9f88a7767e8,1600904011000,50.428.87.979,7
C00001581,2134Y890-8GER-W948-07PY-55QDXGF5452D,ios,d7687471db405ad3c87de15aadc20d62d49cc80f,1537227211000,85.004.10.102,14
C00001582,9k5g6zc3-zp46-3358-3167-t137lv6f3v37,android,1d0731105445a3536fb48a8461fa81417953734f,1575243211000,71.856.37.561,10
C00001583,EQQDJL5B-JN4V-12G5-56Q0-G9INO0LW984X,ios,75dfa5d1562f9c8e70d31d3b179fe2e4b9d604e3,1538004811000,65.075.28.449,12
C00001584,I530713K-1D9M-BL4Z-NHSK-1TSF96LRP0NW,ios,1cfe058a651a89d6150ea37d246ecd2d7e23eadf,1540510411000,67.036.40.762,3
C00001585,30rfb573-c04c-y5fm-3dhh-y0pwmsk7l7i6,android,8706f72e54e50bd58e87a9dc6c3893204c3e8f23,1543880011000,99.682.38.602,17
C00001586,e5pr6465-783q-81m1-4m03-8s99v68ff803,android,8dc23936322a4c8c1d593675a72025bed57ea6b7,1576280011000,85.185.03.108,9
C00001587,x76r2ek2-gx84-04p1-wk75-t45202vd980s,android,a87e4274b0ea2517af8fb3f52812a584781c318d,1570664011000,70.011.78.127,12
C00001588,U89BMP02-KVO1-W4RL-YHP1-593F5DTI09FG,ios,fd3bb04c9783403b08a166f3141e85442b7d98a5,1583105611000,26.641.82.344,2
C00001589,79TLR4RX-22S2-1N2V-86YS-F7O9K39U1113,ios,c883ba5122dc1b47c308bae27f970a238e41c61e,1604360011000,91.489.07.373,16
C00001590,m35opd42-2iyt-4rf6-182r-akta2bs1d3l7,android,14008a1e55afda66847288e85860d043d447d836,1541028811000,44.785.19.349,17
C00001591,53MR4416-W446-330Q-FUYU-5XG40D79NXW2,ios,615e706c5af185b3d784c248e8199f55acdc68af,1585265611000,86.558.22.713,11
C00001592,q7638158-057t-h8rb-20xi-w7827146150t,android,41ff3e9dca8ceebe0834a84c50d7c945d2da3fa2,1524008011000,29.543.34.569,6
C00001593,IG70132G-23V6-0E13-47X4-PK8V832UL07Y,ios,1ee881356ae84753a43fa1d74a62398c4d27301e,1591745611000,72.524.41.891,8
C00001594,eoo7q8ci-hb5q-o1b4-m9oq-662zj4876952,android,9172e11e61dec473f75f543336eafffaa490032e,1539560011000,39.552.21.738,12
C00001595,9vr3e432-u74t-mtc5-y501-8b957t81ua67,android,d8fb3fcce20725bf51a76090ed2c83aeb4579b43,1535758411000,70.034.90.444,16
C00001596,7DUK2NYT-GP9Q-HO45-5E26-T09A34698PHP,ios,374a74ac4827218bc80fedfa8fff8b4d45250418,1533944011000,88.510.75.687,9
C00001597,4U83474S-T7MA-M5N2-859H-80PV703MXIFY,ios,6662206089c43dc94f4d05ec1e0fe0ba6bd9f504,1599521611000,41.171.04.361,8
C00001598,5826OR23-74R3-6F6H-948B-OKN76F1DZHI8,ios,7a9cb8250cb8c7e74fc4a1a8b311e6488cc32353,1527723211000,93.365.89.167,2
C00001599,7D02Z201-T8K2-1B5F-3T5X-2BFM58382U7F,ios,ecfa661ca9a220c81808ce9470419db89ce16030,1561678411000,44.910.44.837,17
C00001600,4L25863A-4V8L-T7SE-Y7K0-816S52LMT38E,ios,1eedc0c8020b0151f62e06d4b5f5178ee0cc7827,1600644811000,28.033.33.410,14
C00001601,344re1e6-nm8d-p9eb-7y4r-6d4q24da026h,android,48e34fef221507a5e59d235612ae9881e21e63ae,1601595211000,61.085.07.686,12
C00001602,y920504y-wni1-i65e-l973-379qy4331097,android,1f544e1473dd596c665afa64323c69b4cf6ce03f,1563406411000,26.402.29.022,15
C00001603,7mr10b71-t54o-97jv-6w65-hhgk10tc76e5,android,8a5345757adeb44e9d38c3327fec80a466880e89,1596497611000,83.584.55.995,13
C00001604,79726KD7-F48H-I5PB-34UC-22T2Y1GK0Q60,ios,5742c8ef5fcfc503cf28ee2aac01332abb48aa3c,1540424011000,28.213.54.729,9
C00001605,891YRQBH-Q0II-0IW7-FLJM-W252K2E4WHU6,ios,332b8b4ad408622f39df2f01a4af116b76eabde7,1570491211000,89.852.30.129,10
C00001606,ZL851VJ2-45AK-4EI2-KW5Y-O17U65GBGB33,ios,bd126057b529b2c5bf64d3884dfb0f6dc4db803a,1585092811000,78.359.37.564,3
C00001607,k2xg2y45-9ea5-q566-496b-g61gfaronl3v,android,6d5c01571fbd28f2152925e158fede0a6d696ba2,1536622411000,20.435.66.640,6
C00001608,VQALG961-DBQG-S2LS-X726-BV968769P40Q,ios,f576f1d943e7ab039498cf81a1c873edc14fd393,1566776011000,30.345.58.854,11
C00001609,4K22X49E-3B7G-57R2-4NB5-0L2C4IR0W07N,ios,8bc4efc4e922059bdb1e70314e869fbe7a223f12,1558049611000,89.713.69.459,8
C00001610,5o4g64no-3n43-0t24-d01l-s7q8001pn8ai,android,7604158c478facfd48dc9afa9d68897a86ce7a3b,1556235211000,74.130.87.352,3
C00001611,qmbg3p99-60uu-v8t3-p999-y93072b5mxnz,android,b3f9f216dd304b5225f6af41581e9abf44d76e11,1538523211000,73.150.99.518,17
C00001612,1J7C7I8P-4Y1G-IA2T-EL83-F12S1GRHHNN2,ios,6d8045951d1310db93e1e88b1432bd50442b93fc,1524267211000,55.350.28.969,10
C00001613,mtu0d923-2k0k-9y74-r0nh-pu2286g2vump,android,618ce0cdd83eda7cedeb93c80bcb2deba4e2af03,1541547211000,53.670.43.716,15
C00001614,1X4N0MKR-77MU-4981-IU2A-T7L8M6984Q03,ios,e2a7d3d40e714edb480db5e2550415ed8469dd63,1530747211000,15.997.48.338,14
C00001615,8d5hc1zi-vk0h-i94j-2qiu-y14ebrn48m5l,android,75adec3605f4f6bc9dbdbf5af2e7a8bcf380909e,1537918411000,86.196.84.718,3
C00001616,6464bjws-1xxv-wj93-2gki-9d7a97w386jm,android,bc3d59befb8313a8c010b85dae913bb58902279a,1529105611000,45.606.96.913,4
C00001617,m6n2291y-ot56-832t-rzy4-s66y202t3z5m,android,2f47d83ff5baf78dd9eb050c481b38cf7d648ad8,1543880011000,67.386.84.956,8
